tweet_id,user_id,username,text,like_count,retweet_count,location,creation_date_time
1502969002607669249,215940502,tsilvaalmeida,Show me a guarantee from the Pfizer or whatever that it will not under any circumstances cause this sort of problem If there's no such document it's fair to wonder,0,0,"Brasília, Brasil",2022-03-13
1502968948396015619,1461704459386601478,USMarine6971,Pfizer knows where they can stick their dna shot,0,0,United States,2022-03-13
1502968938526744580,27329509,tadataka_kyoto,has been talking about this forever and forecast the whole debacle from mid-2020 Turns out even the Pfizer CEO was not a big fan of using a mostly unproven technology,0,0,Kyoto,2022-03-13
1502968935628476418,1488420573810102273,rodsteele185,The FDA FUNDED DEATH AGENCY is unfathomably CORRUPTED is the hand puppet of Big Pharma Pfizer's DEATH vaccine that has KILLED THOUSANDS was Approved by the FDA in months YET the FAR SAFER COVAXIN is purposefully STALLED WHY follow the COVID19,0,0,No Location,2022-03-13
1502968911448444928,1447252155606437889,slapidybass,Except Djokovic was right all along Did you see the official rate of death in Pfizer trials they recently released,0,0,No Location,2022-03-13
1502968825532362752,825566298168029185,CoachZCrypto,Private Pfizer funding keeps them going,1,0,"Ontario, Canada",2022-03-13
1502968768812756992,532438266,JanFrye,Episode 1 702 Ukraine War Spreads West Pfizer Documents Point To Potential Crimes,0,0,No Location,2022-03-13
1502968743999250432,1500265084555337728,Daily__Articles,Pfizer’s COVID vaccine less effective against Omicron in younger children new study suggests,0,0,No Location,2022-03-13
1502968733429551106,1185580619167916032,LtdPrg,So government is ignoring all the pfizer information,0,0, England Cornwall ,2022-03-13
1502968727331274756,1479807388060246016,xinfinity22,Bowled Pfizer… Too soon,0,0,"Melbourne, Victoria",2022-03-13
1502968717335965700,1487072381566795787,askalotl1984,Dr John Campbell Explaining the Pfizer documents LookUp 🤡🤡🤡🤡,0,0,No Location,2022-03-13
1502968705021530117,1350202331925721088,ErikWatches,And the Pfizer 6 month trial report shows 4X more heart attacks in the treatment group then the placebo group VAERS reports early on showed heart attacks happened 72X more with these vaccines than any other vaccine Dr Steve Kirsch,0,0,No Location,2022-03-13
1502968623190532097,1487072381566795787,askalotl1984,Dr John Campbell Explaining the Pfizer documents LookUp Nope more like what you get being unethical with chemicals,0,0,No Location,2022-03-13
1502968453921230850,1457449874438475778,Grasshop2Crypto,When Pfizer applied for FDA approval they were aware of almost 158 000 adverse events from their vaccine and requested these documents remain sealed for 75 years the list of adverse events in the documents include Acute kidney injury Acute flaccid myelitis Anti-sperm cont,2,1,No Location,2022-03-13
1502968449215074308,1442285987074228224,LunaParkClowns,If authorisation for a drug is obtained by fraud then the liability for Pfizer are granted through the Cares act by common law those protections they had go away Now they are legally liable for their fraudulent obtaining of an authorisation It is clear data was hidden,0,0,No Location,2022-03-13
1502968425722777601,1129542697251815426,Rob42711148,Pfizer Filed SEC Form 25 Delisting from Stock Exchanges now that means what about your vax,0,0,No Location,2022-03-13
1502968394118836228,1053985031515971585,LordKingSalmon,One I have no idea how that counters that gas prices were so cheap because the world shut down under Trump Two Pfizer developed with no funding or input from the government They just used them as a vendor to sell to,0,0,No Location,2022-03-13
1502968349105528832,42407992,OP__Tweeter,Let’s break this down 1 How does Pfizer know it will cover all the unknown variants How do you do safety trials on the unknown 2 4th dose approval Three doses didn’t work Why would a 4th Why would you then believe a vaccine to cover all variants would work Wake up folks,0,0,USA,2022-03-13
1502968295812698118,599523218,ojoshiejosh,pfizer What are they doing to treat you,0,0,"Toronto, Ontario",2022-03-13
1502968268998385667,1487072381566795787,askalotl1984,Dr John Campbell Explaining the Pfizer documents LookUp anotherone💉,0,0,No Location,2022-03-13
1502968262329470978,1254804504840564736,KJHess60,Pfizer has officially dropped out of the NYSE,1,2, USA,2022-03-13
1502968217064464384,2954658153,RodgersColorado,Pfizer Giving FDA Data For Fourth Shot Plans All-Variant Vaccine CEO via JAB JAB And we still get Covid whos getting all the money for all this ❓,0,0,"Colorado,south east ",2022-03-13
1502968115445092354,1489789400464642048,Jacquel69420565,I’m sorry but Pfizer’s full of Democrats you might need to go get some education or do some research,0,0,No Location,2022-03-13
1502968111972032516,1487072381566795787,askalotl1984,Dr John Campbell Explaining the Pfizer documents LookUp Some of us have far graver fears🫣😬,0,0,No Location,2022-03-13
1502968021782044680,1155094079983820801,MarkmacDC,To be honest Johhny the likes of won't listen now to the facts that Pfizer kept hidden to get the emergency authorisation They are too invested in saying the jab works as a vaccine when put against most normal standards it doesn't its killed lots of people,0,0,somewhere in the uk.,2022-03-13
1502967920225583104,755972642327306240,Casshamilton4,What does this mean for those with signed off health conditions death from Pfizer Compensation class act Interested in the news to get a response ASAP,0,0,Australia,2022-03-13
1502967915309641731,518399742,earnestobob,Yes those affected by adverse reactions to the experimental gene therapy people were coerced into taking 1223 deaths out of over 40k reports in first 3 months of data gathered by Pfizer post marketing How many deaths life altering events in Ireland,0,0,"Munich, Bavaria",2022-03-13
1502967872569630723,1498785448973504519,ET69830492,Please could you make a statement on the safety of Pfizer vaccines now that the documents they wanted to hide for 75 years have been released It appears you know nothing about the concept of informed consent Thx x,0,0,No Location,2022-03-13
1502967832308498435,1429208869331427330,karabo_1006,Pfizer doing damage control through their puppets,0,0,No Location,2022-03-13
1502967793385361412,1455321511439466499,1WorldGovt1Sun,Criminal pfizer+AnthonyFaucci+ AlexJones+EnriqueTario+ + +KevinMcCarthy+Jim Jordan+Proud Russian Boy Terrorists Within The USA Over Powered Russian Govt Military Oath Keepers Within The USA+Success Of An Evil,0,0,No Location,2022-03-13
1502967681615597568,2638299300,Wheelzter,You are a sweet lady with a golden heart but crikey you've been led up the garden path and back again these last two years Open your mind ffs Look at the Pfizer data Stop trying to kill yourself please,0,0,No Location,2022-03-13
1502967619447828484,1269924623765745664,LucyG89658210,So the CEO of Pfizer based a decision on instinct that was going to affect the world's population in combating Covid 19 with an experimental vaccine I'm sorry but my instinct tells me he's a complete Richard Head,0,0,No Location,2022-03-13
1502967594885820421,1390074314876243969,AnthemOfGods,Interesting was under the impression that leftist Dems believe everything they saw without questions But here is the document,0,0,"Florida, USA",2022-03-13
1502967582252765184,1444962992794210307,ANARCHEIST666,Locked up treated like Lab rats for 2 years for the flu Now Pfizer is being forced to release the data you're all in same big shit,0,0,No Location,2022-03-13
1502967579417387011,1407518218068004864,Linda_Wang_1963,Omg just a small list of adverse reactions from Pfizer A crime against humanity Nuremberg2 Nuremberg2ticktock 😡😡😡😡😡,0,0,"Wallerawang, New South Wales",2022-03-13
1502967571540291584,45487359,Vladtepesblog,No the variants were caused by two things Evolution and mass vaccinating with a leaky vaccine during a pandemic Which every scientist in the field predicted The ones who didn't own Pfizer stock anyway,0,0,Tehran Iran ,2022-03-13
1502967495841525765,3172006139,Odd_Pupil,So Campbell's informed people and owned his mistakes the other being getting the wrong end of the stick with the list of side effects with the Pfizer jabs He's admitted it and apologised He's conducted himself like an adult in that regard,0,0,No Location,2022-03-13
1502967471728480256,1199329250307969024,clsb13,Shouldn’t we hold Pfizer et al responsible,1,0,No Location,2022-03-13
1502967468024864771,20754187,cmccaff542,pfizer That Supercharged C60 is expensive It would be cheaper just to buy large or medium elite noble shungite to use for water and it wouldn't need to be replaced Lots of info in this article,0,0,Michigan,2022-03-13
